"person","birthDate","deathDate","personName","personEcartico","birthPlaceEcartico","birthPlace","deathPlaceEcartico","deathPlace"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13540","1527","http://www.vondel.humanities.uva.nl/ecartico/persons/13540#deathdate","Jan Willemsz Blaeu","http://www.vondel.humanities.uva.nl/ecartico/persons/13540","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/510","Uitgeest"
"http://www.vondel.humanities.uva.nl/ecartico/persons/47905","1581-05-03","1652-02-02","Aefje Fredericksdr.","http://www.vondel.humanities.uva.nl/ecartico/persons/47905","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/6990","1549-03-11","1612-01-04","Hendrick Laurensz Spieghel","http://www.vondel.humanities.uva.nl/ecartico/persons/6990","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/7","Alkmaar"
"http://www.vondel.humanities.uva.nl/ecartico/persons/7898","1583-02-02","1651-12-06","Anna Roemersdr. Visscher","http://www.vondel.humanities.uva.nl/ecartico/persons/7898","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/7","Alkmaar"
"http://www.vondel.humanities.uva.nl/ecartico/persons/24192","1558-12-18","1611-02-11","Cornelis de Bisschop","http://www.vondel.humanities.uva.nl/ecartico/persons/24192","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/94","Danzig (GdaÅsk)"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jan-de-groot","1554","1640","Jan de Groot","http://www.vondel.humanities.uva.nl/ecartico/persons/51816","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/6214","1580","1669","Anthony van Ravesteyn","http://www.vondel.humanities.uva.nl/ecartico/persons/6214","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11510","1560-12-19","1641-10-25","Gilles de Glarges","http://www.vondel.humanities.uva.nl/ecartico/persons/11510","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/184","Haarlem"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11514","1566-04-07","1644-12-02","Johanna de Glarges","http://www.vondel.humanities.uva.nl/ecartico/persons/11514","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8692","1569-01-31","1622-04-15","Peter Meyster","http://www.vondel.humanities.uva.nl/ecartico/persons/8692","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/27854","1544","1623","Jan Calandrini","http://www.vondel.humanities.uva.nl/ecartico/persons/27854","http://www.vondel.humanities.uva.nl/ecartico/places/1020","Lucca","http://www.vondel.humanities.uva.nl/ecartico/places/279","Londen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/27855","1514","1573","Giuliano Calandrini","http://www.vondel.humanities.uva.nl/ecartico/persons/27855","http://www.vondel.humanities.uva.nl/ecartico/places/1020","Lucca","http://www.vondel.humanities.uva.nl/ecartico/places/453","Sedan"
"http://www.vondel.humanities.uva.nl/ecartico/persons/48026","1584","http://www.vondel.humanities.uva.nl/ecartico/persons/48026#deathdate","Thomas Maurois","http://www.vondel.humanities.uva.nl/ecartico/persons/48026","http://www.vondel.humanities.uva.nl/ecartico/places/1035","Canterbury","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/47187","1558","1642-04-19","Johannes Assuerus Ampsing","http://www.vondel.humanities.uva.nl/ecartico/persons/47187","http://www.vondel.humanities.uva.nl/ecartico/places/1036","Ootmarsum","http://www.vondel.humanities.uva.nl/ecartico/places/1193","Rostock"
"http://www.vondel.humanities.uva.nl/ecartico/persons/24205","1566","1652-09-27","Lysbeth Gerritsdr. van Gemen","http://www.vondel.humanities.uva.nl/ecartico/persons/24205","http://www.vondel.humanities.uva.nl/ecartico/places/105","Deventer","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9632","1562-05","1621-10-16","Jan Pietersz. Sweelinck","http://www.vondel.humanities.uva.nl/ecartico/persons/9632","http://www.vondel.humanities.uva.nl/ecartico/places/105","Deventer","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacobus-revius","1586","1658","Jacobus Revius","http://www.vondel.humanities.uva.nl/ecartico/persons/8593","http://www.vondel.humanities.uva.nl/ecartico/places/105","Deventer","http://www.vondel.humanities.uva.nl/ecartico/places/262","Leiden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8593","1586-11","1658-11-15","Jacobus Revius","http://www.vondel.humanities.uva.nl/ecartico/persons/8593","http://www.vondel.humanities.uva.nl/ecartico/places/105","Deventer","http://www.vondel.humanities.uva.nl/ecartico/places/262","Leiden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/6166","1557","1613","Mathias Quadt van Kinckelenburg","http://www.vondel.humanities.uva.nl/ecartico/persons/6166","http://www.vondel.humanities.uva.nl/ecartico/places/105","Deventer","http://www.vondel.humanities.uva.nl/ecartico/places/823","Eppingen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/29874","1578-11-04","1653-03-20","Wolfgang Wilhelm von der Pfalz-Neuburg","http://www.vondel.humanities.uva.nl/ecartico/persons/29874","http://www.vondel.humanities.uva.nl/ecartico/places/1074","Neuburg an der Donau","http://www.vondel.humanities.uva.nl/ecartico/places/131","Düsseldorf"
"http://www.vondel.humanities.uva.nl/ecartico/persons/22538","1540","1597-09-29","Reinerus Sarcerius","http://www.vondel.humanities.uva.nl/ecartico/persons/22538","http://www.vondel.humanities.uva.nl/ecartico/places/1082","Zoelmond","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38616","1494","1560","Arnold Streyters","http://www.vondel.humanities.uva.nl/ecartico/persons/38616","http://www.vondel.humanities.uva.nl/ecartico/places/110","Diest","http://www.vondel.humanities.uva.nl/ecartico/places/305","Mechelen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/16219","1587","1647-08-24","Nicholas Stone","http://www.vondel.humanities.uva.nl/ecartico/persons/16219","http://www.vondel.humanities.uva.nl/ecartico/places/1114","Exeter","http://www.vondel.humanities.uva.nl/ecartico/places/279","Londen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/22224","1557","http://www.vondel.humanities.uva.nl/ecartico/persons/22224#deathdate","Nicolaes Huybrechts","http://www.vondel.humanities.uva.nl/ecartico/persons/22224","http://www.vondel.humanities.uva.nl/ecartico/places/113","Dinant","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51582","1561","1615-12-27","Anne Saye","http://www.vondel.humanities.uva.nl/ecartico/persons/51582","http://www.vondel.humanities.uva.nl/ecartico/places/117","Doornik","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3326","1546","1614-02-07","Giles le Grand","http://www.vondel.humanities.uva.nl/ecartico/persons/3326","http://www.vondel.humanities.uva.nl/ecartico/places/117","Doornik","http://www.vondel.humanities.uva.nl/ecartico/places/184","Haarlem"
"http://www.vondel.humanities.uva.nl/ecartico/persons/29174","1575","1624-09-18","Jan Willemsz Calkoen","http://www.vondel.humanities.uva.nl/ecartico/persons/29174","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51022","1545-04-30","1622-04-03","Cornelis de Witt","http://www.vondel.humanities.uva.nl/ecartico/persons/51058","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51010","1548-01-03","1621-12-14","Jacob de Witt","http://www.vondel.humanities.uva.nl/ecartico/persons/51008","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51010","1548-01-03","1621-12-14","Jacob de Witt","http://www.vondel.humanities.uva.nl/ecartico/persons/51010","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51011","1516","1565-01-25","Frans de Witt","http://www.vondel.humanities.uva.nl/ecartico/persons/51011","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51022","1545-04-30","1622-04-03","Cornelis de Witt","http://www.vondel.humanities.uva.nl/ecartico/persons/51022","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51868","1558-08-19","1607-07-20","Paul Merula ","http://www.vondel.humanities.uva.nl/ecartico/persons/51868","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/1193","Rostock"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51533","1575-11-26","1605-02-24","Margriete Pauli Hallincg","http://www.vondel.humanities.uva.nl/ecartico/persons/51533","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/314","Middelburg"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3232","1583","http://www.vondel.humanities.uva.nl/ecartico/persons/3232#deathdate","Nicolaes de Gijselaer","http://www.vondel.humanities.uva.nl/ecartico/persons/3232","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51355","1582-11-24","1641","Samuel Neranus","http://www.vondel.humanities.uva.nl/ecartico/persons/51355","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/9","Amersfoort"
"http://www.vondel.humanities.uva.nl/ecartico/persons/24875","1570","1628-10-24","Otto Hoynck","http://www.vondel.humanities.uva.nl/ecartico/persons/24875","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/97","Delft"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42247","1529","1608","Giambologna","http://www.vondel.humanities.uva.nl/ecartico/persons/42247","http://www.vondel.humanities.uva.nl/ecartico/places/121","Dowaai (Douai)","http://www.vondel.humanities.uva.nl/ecartico/places/151","Florence"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38270","1548","http://www.vondel.humanities.uva.nl/ecartico/persons/38270#deathdate","Jan Commelin","http://www.vondel.humanities.uva.nl/ecartico/persons/24811","http://www.vondel.humanities.uva.nl/ecartico/places/121","Dowaai (Douai)","http://www.vondel.humanities.uva.nl/ecartico/places/83","Brussel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/24811","1510","1568-04-09","Jan Commelin","http://www.vondel.humanities.uva.nl/ecartico/persons/24811","http://www.vondel.humanities.uva.nl/ecartico/places/121","Dowaai (Douai)","http://www.vondel.humanities.uva.nl/ecartico/places/83","Brussel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40069","1571-08-27","1634-12","Daniel de Souter","http://www.vondel.humanities.uva.nl/ecartico/persons/40069","http://www.vondel.humanities.uva.nl/ecartico/places/1256","Dover","http://www.vondel.humanities.uva.nl/ecartico/places/184","Haarlem"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51040","1563-02-13","1637-03-27","Abraham van der Mijl","http://www.vondel.humanities.uva.nl/ecartico/persons/51040","http://www.vondel.humanities.uva.nl/ecartico/places/1297","'s-Heerenberg","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/10067","1584-02-12","1648-01-14","Caspar Barleus","http://www.vondel.humanities.uva.nl/ecartico/persons/10067","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/27629","1549","http://www.vondel.humanities.uva.nl/ecartico/persons/27629#deathdate","Hans Bouwens","http://www.vondel.humanities.uva.nl/ecartico/persons/27629","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/28112","1556","http://www.vondel.humanities.uva.nl/ecartico/persons/28112#deathdate","Hans Tijsz","http://www.vondel.humanities.uva.nl/ecartico/persons/28112","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/30664","1556-03-03","1622-08-23","Elisabeth Rombouts","http://www.vondel.humanities.uva.nl/ecartico/persons/30664","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/31749","1583","1654","Samuel Bloemaert","http://www.vondel.humanities.uva.nl/ecartico/persons/31749","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/31779","1555-01-05","1634-02-10","Balthasar Coymans","http://www.vondel.humanities.uva.nl/ecartico/persons/31779","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/31780","1566-08-15","1624-10-08","Isabeau de Pickere","http://www.vondel.humanities.uva.nl/ecartico/persons/31780","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/10236","1550-11-23","1633-12-13","Hans van Soldt I","http://www.vondel.humanities.uva.nl/ecartico/persons/10236","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11502","1575","http://www.vondel.humanities.uva.nl/ecartico/persons/11502#deathdate","Maria Guillamsdr. van Breen","http://www.vondel.humanities.uva.nl/ecartico/persons/11502","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11697","1544-09-19","http://www.vondel.humanities.uva.nl/ecartico/persons/11697#deathdate","Hester Colijn de Thovion","http://www.vondel.humanities.uva.nl/ecartico/persons/11697","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11804","1548-11-21","1603-05-18","Jan Colijn","http://www.vondel.humanities.uva.nl/ecartico/persons/11804","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13439","1569","http://www.vondel.humanities.uva.nl/ecartico/persons/13439#deathdate","Hans Aertsz. Burlon","http://www.vondel.humanities.uva.nl/ecartico/persons/13439","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13440","1573","1611","Thomas Aertsz. Burlon","http://www.vondel.humanities.uva.nl/ecartico/persons/13440","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19021","1567","http://www.vondel.humanities.uva.nl/ecartico/persons/19021#deathdate","Marten van Papenbroeck","http://www.vondel.humanities.uva.nl/ecartico/persons/19021","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
