"person","birthDate","deathDate","personName"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1138","1569","http://www.vondel.humanities.uva.nl/ecartico/persons/1138#deathdate","Peter Bom (II)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11497","1548","1624","Magdalena de Bootere"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11502","1575","http://www.vondel.humanities.uva.nl/ecartico/persons/11502#deathdate","Maria Guillamsdr. van Breen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11510","1560-12-19","1641-10-25","Gilles de Glarges"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11511","1577-03-06","1644-11","Wilhelmina Coper"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11512","1530-08-02","1602-02-20","Claude de Glarges ridder"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11513","1534-11-08","1622-12","Hester Stael van Uijtwijck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11514","1566-04-07","1644-12-02","Johanna de Glarges"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11515","1548","1612-02-15","Herman de Jongh"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1157","1550","1632-06-21","Anselmus de Boodt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11583","1568","http://www.vondel.humanities.uva.nl/ecartico/persons/11583#deathdate","Lambert Willemsz."
"http://www.vondel.humanities.uva.nl/ecartico/persons/11584","1568","http://www.vondel.humanities.uva.nl/ecartico/persons/11584#deathdate","Giertgen Hendricksdr."
"http://www.vondel.humanities.uva.nl/ecartico/persons/11685","1575-06-14","http://www.vondel.humanities.uva.nl/ecartico/persons/11685#deathdate","David Fransz Eversdijck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11696","1542","http://www.vondel.humanities.uva.nl/ecartico/persons/11696#deathdate","Gillis Vertangen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11697","1544-09-19","http://www.vondel.humanities.uva.nl/ecartico/persons/11697#deathdate","Hester Colijn de Thovion"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11699","1543","1601-03-08","Jacob Colijn de Nole"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11804","1548-11-21","1603-05-18","Jan Colijn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11805","1557-10-21","1603-06-10","Elsje Michiels"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11811","1556","http://www.vondel.humanities.uva.nl/ecartico/persons/11811#deathdate","Ysbrand Albertsz. Ben"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11867","1568","1629","Christina van Halen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12183","1584","1639","Willem Bartolsz Ruyter"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1232","1518","1580","Balthasar Gheerts die men noemt Bos"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12357","1580","http://www.vondel.humanities.uva.nl/ecartico/persons/12357#deathdate","Horatius Rodenburg"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12453","1537","1598-02-07","Peeter Heyns"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12459","1569","1638-05","Willem Gerritsz Bartjens"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12559","1550-08-23","http://www.vondel.humanities.uva.nl/ecartico/persons/12559#deathdate","Jacob Suerius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12563","1577","http://www.vondel.humanities.uva.nl/ecartico/persons/12563#deathdate","Anna van Steenwijck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12571","1540-01-28","1610-12-31","Ludolf Gerritsz van Ceulen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12603","1585","1655-06-11","Annetje van den Heede"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12605","1553-01-13","http://www.vondel.humanities.uva.nl/ecartico/persons/12605#deathdate","Tanneke Swerius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12607","1511","http://www.vondel.humanities.uva.nl/ecartico/persons/12607#deathdate","Philip Sweerts"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12647","1564-12-27","1637-05-28","Antonius Matthaeus I"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12694","1574","http://www.vondel.humanities.uva.nl/ecartico/persons/12694#deathdate","Feysken Claesdr van Doorn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12829","1579","http://www.vondel.humanities.uva.nl/ecartico/persons/12829#deathdate","Elisabeth van Valkenburg"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12857","1557-01-28","1599-08-29","Ida Bruyns van der Dussen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12858","1552-11-02","1638-08-02","Willem van Dedel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12866","1547-03-10","1621","Marytge Joostendr. Dedel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/12925","1584-01-29","1647-03-14","Frederik Hendrik van Oranje"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13015","1571","http://www.vondel.humanities.uva.nl/ecartico/persons/13015#deathdate","Rem Egbertsz. Bisschop"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13016","1566-01-04","1652-05-25","Lijsbeth Philipsdr. de Bisschop"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13019","1527","http://www.vondel.humanities.uva.nl/ecartico/persons/13019#deathdate","Baefgen Oloffsdr."
"http://www.vondel.humanities.uva.nl/ecartico/persons/13020","1549-07-22","1623-11-29","Jan Philipsz. de Bisschop"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13052","1560-08-17","1637-09-26","Paulus Vrancksz. van Heemskerck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13054","1565","1609-08-04","Anna Cant"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13055","1536","1595-12-10","Reynier Cant"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13106","1579-01-06","1620-02-05","Jacob Dircksz. van Almeloveen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13204","1585-03-15","http://www.vondel.humanities.uva.nl/ecartico/persons/13204#deathdate","Joris Claesz. Verdoel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13242","1581-12-05","1658-06-14","Cornelis Dircksz. van Almeloveen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13355","1574","http://www.vondel.humanities.uva.nl/ecartico/persons/13355#deathdate","Pieter Theunisz. Schellingwou"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13356","1582","http://www.vondel.humanities.uva.nl/ecartico/persons/13356#deathdate","Vrouwtje Hendricksdr. Verwer"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13427","1551","http://www.vondel.humanities.uva.nl/ecartico/persons/13427#deathdate","Cornelis Claesz"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13439","1569","http://www.vondel.humanities.uva.nl/ecartico/persons/13439#deathdate","Hans Aertsz. Burlon"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13440","1573","1611","Thomas Aertsz. Burlon"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13540","1527","http://www.vondel.humanities.uva.nl/ecartico/persons/13540#deathdate","Jan Willemsz Blaeu"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13545","1525","http://www.vondel.humanities.uva.nl/ecartico/persons/13545#deathdate","Jacob Willemsz Blaeu"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13547","1531","http://www.vondel.humanities.uva.nl/ecartico/persons/13547#deathdate","Griete Rijckensdr"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13566","1553","1618-11-07","Aert van Erp"
"http://www.vondel.humanities.uva.nl/ecartico/persons/13573","1560","http://www.vondel.humanities.uva.nl/ecartico/persons/13573#deathdate","Willem van den Heuvel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14037","1553","1601","Michaela del Tronco"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1404","1558","http://www.vondel.humanities.uva.nl/ecartico/persons/1404#deathdate","Barbara van den Broeck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14081","1543","http://www.vondel.humanities.uva.nl/ecartico/persons/14081#deathdate","Willempje Robbrechtsdr. van der Mast"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14174","1543-05-22","1610-09-22","Jan Moerentorf"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14176","1514","1598-05-20","Adriana Gras"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14248","1580","1611-02-23","Justus Jacobusz. Bulaeus"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14250","1580","1647","Jeremias de Pours"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14456","1583","http://www.vondel.humanities.uva.nl/ecartico/persons/14456#deathdate","Sara Reynbrants Verboom"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14503","1585","http://www.vondel.humanities.uva.nl/ecartico/persons/14503#deathdate","Philips Ram"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14536","1531","1613-07-30","Gijsbert Adriaensz. Tromper"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14557","1530-10-21","1606-05-31","Jacob Jonghelincx"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14666","1528","1612","Jan Miechelszen Miereveld"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14775","1579","1640","Johannes van Wullen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/14980","1556","http://www.vondel.humanities.uva.nl/ecartico/persons/14980#deathdate","Catalijnke Hendrixdr. van den Bossche"
"http://www.vondel.humanities.uva.nl/ecartico/persons/15011","1575-01-27","1635-01-29","Gotthard Ringgli"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1519","1565","1609","Johan Israël de Bry"
"http://www.vondel.humanities.uva.nl/ecartico/persons/15366","1556","http://www.vondel.humanities.uva.nl/ecartico/persons/15366#deathdate","Tanneken Symons Putze"
"http://www.vondel.humanities.uva.nl/ecartico/persons/15724","1544","http://www.vondel.humanities.uva.nl/ecartico/persons/15724#deathdate","Pieter Lodewijcksz. van den Eeckhout"
"http://www.vondel.humanities.uva.nl/ecartico/persons/16219","1587","1647-08-24","Nicholas Stone"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1622","1586","1627-07-09","Dirck Rafaëlsz. Camphuysen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/16818","1575","http://www.vondel.humanities.uva.nl/ecartico/persons/16818#deathdate","Gijsbert Claesz. van Vlooswijck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1698","1542-01-14","http://www.vondel.humanities.uva.nl/ecartico/persons/1698#deathdate","Dirck Heyndrix Centen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/16997","1522-06-19","http://www.vondel.humanities.uva.nl/ecartico/persons/16997#deathdate","Ludger tom Ring de Jongere"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17008","1568-01-01","http://www.vondel.humanities.uva.nl/ecartico/persons/17008#deathdate","Heindrik Grootoom"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17090","1585","1636-09-23","Seger van Lom"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1714","1580","http://www.vondel.humanities.uva.nl/ecartico/persons/1714#deathdate","Daniël Christiaensens"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17210","1546","1606-03-31","Levinus Hulsius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17271","1567-03-07","1625-12-19","Bruyn Harmansz Schinckel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17276","1577","1622","Hillebrant Jacobsz van Wouw"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17315","1585","http://www.vondel.humanities.uva.nl/ecartico/persons/17315#deathdate","Paulus Adrijans"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17401","1582","http://www.vondel.humanities.uva.nl/ecartico/persons/17401#deathdate","Vreesje van Barck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1751","1498","1564","Aert Claesz"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1821","1560","1619-08-20","Nicolas van Cleef"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1843","1580","1611","Hans de Clercq"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18717","1547-09-05","1597-03-07","Grietje Loefs"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18821","1581","http://www.vondel.humanities.uva.nl/ecartico/persons/18821#deathdate","Jasper van der Meersch"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19021","1567","http://www.vondel.humanities.uva.nl/ecartico/persons/19021#deathdate","Marten van Papenbroeck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19054","1534","http://www.vondel.humanities.uva.nl/ecartico/persons/19054#deathdate","Roelof Goverts Pigge"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19561","1581-12-25","1625-07-05","Christina Michiels van Vaerlaer"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1957","1584-10-29","http://www.vondel.humanities.uva.nl/ecartico/persons/1957#deathdate","Michiel Colyn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19829","1568","1626","Willem Elias van Wolfswinkel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19899","1580","1628","Joris Claes"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19900","1580","http://www.vondel.humanities.uva.nl/ecartico/persons/19900#deathdate","Leendert Claes"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19911","1582","http://www.vondel.humanities.uva.nl/ecartico/persons/19911#deathdate","Grietgen Cornelisdr van Hoorn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19951","1563","http://www.vondel.humanities.uva.nl/ecartico/persons/19951#deathdate","Wouter Frederiks"
"http://www.vondel.humanities.uva.nl/ecartico/persons/2001","1544-01-24","http://www.vondel.humanities.uva.nl/ecartico/persons/2001#deathdate","Gillis van Coninxloo III"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20062","1534","http://www.vondel.humanities.uva.nl/ecartico/persons/20062#deathdate","Frederik Jans"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20074","1566","http://www.vondel.humanities.uva.nl/ecartico/persons/20074#deathdate","Janneken Jans"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20168","1578","http://www.vondel.humanities.uva.nl/ecartico/persons/20168#deathdate","Seger Pietersz"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20280","1551","1600-12-01","Gerrit Pieters Hooft"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20391","1568-01-01","http://www.vondel.humanities.uva.nl/ecartico/persons/20391#deathdate","Jannetje Claesdr."
"http://www.vondel.humanities.uva.nl/ecartico/persons/20639","1556-05-15","1612-10-30","Scipione Stradanus"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20777","1581-04-25","http://www.vondel.humanities.uva.nl/ecartico/persons/20777#deathdate","Felix van Sambix de jonge"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20884","1556","http://www.vondel.humanities.uva.nl/ecartico/persons/20884#deathdate","Johan Strick"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20886","1526-08-10","1583-03-01","Johan Jansz. Strick"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20887","1515-11-10","1573-11-17","Neeltje Jan Jacobszsdr."
"http://www.vondel.humanities.uva.nl/ecartico/persons/20888","1554","http://www.vondel.humanities.uva.nl/ecartico/persons/20888#deathdate","Coenraet Strick"
"http://www.vondel.humanities.uva.nl/ecartico/persons/21000","1570-01-05","1646-08-10","Jan Jansz Orlers"
"http://www.vondel.humanities.uva.nl/ecartico/persons/21019","1544-12-20","1574","Barbara van Hout"
"http://www.vondel.humanities.uva.nl/ecartico/persons/21029","1542-12-14","1609-12-12","Jan van Hout"
"http://www.vondel.humanities.uva.nl/ecartico/persons/21094","1568","http://www.vondel.humanities.uva.nl/ecartico/persons/21094#deathdate","Jan Willemsz. Leyster"
"http://www.vondel.humanities.uva.nl/ecartico/persons/21122","1521-01-02","http://www.vondel.humanities.uva.nl/ecartico/persons/21122#deathdate","Hermann tom Ring"
"http://www.vondel.humanities.uva.nl/ecartico/persons/21135","1577-12-17","1655-07-15","Cornelis Hanecop"
"http://www.vondel.humanities.uva.nl/ecartico/persons/21180","1585","1642","Hendrick Beeckman"
"http://www.vondel.humanities.uva.nl/ecartico/persons/21182","1565","1640","Willem Baudartius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/21183","1553","1625","Gerardus Beeckman"
"http://www.vondel.humanities.uva.nl/ecartico/persons/21188","1552","1622-05-15","Pieter Platevoet"
"http://www.vondel.humanities.uva.nl/ecartico/persons/21212","1587","http://www.vondel.humanities.uva.nl/ecartico/persons/21212#deathdate","Pieter Jacobsz Paets"
"http://www.vondel.humanities.uva.nl/ecartico/persons/2135","1586","1643-05-04","Adam de Coster"
"http://www.vondel.humanities.uva.nl/ecartico/persons/46649","1530-05-13","1587-12-27","Jakob Hannibal von Ems zu Hohenems"
"http://www.vondel.humanities.uva.nl/ecartico/persons/46894","1571","1655-05-20","Eva Stalpaert van der Wielen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/47016","1569","http://www.vondel.humanities.uva.nl/ecartico/persons/47016#deathdate","Jan Teunisz"
"http://www.vondel.humanities.uva.nl/ecartico/persons/47020","1546-10-08","1613-03-01","Rudolphus Snellius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4708","1578-01-25","http://www.vondel.humanities.uva.nl/ecartico/persons/4708#deathdate","Johannes van Londerseel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/47114","1557","1644","Johannes Wtenbogaert"
"http://www.vondel.humanities.uva.nl/ecartico/persons/47151","1559","1635-03-19","Pieter Christiaenszoon Bor"
"http://www.vondel.humanities.uva.nl/ecartico/persons/47157","1530","http://www.vondel.humanities.uva.nl/ecartico/persons/47157#deathdate","Seger Olofs"
